s1_t;s1_v;s1_data;s2_t;s2_v;s2_data;s3_t;s3_v;s3_data;s4_t;s4_v;s4_data;DT_RowId;id;unique_id;monster;originID;monster_n;originName;ancient;efficiency;set;slot;grade;level;m_t;m_v;i_t;i_v;locked;sub_res;sub_cdmg;sub_atkf;sub_acc;sub_atkp;sub_defp;sub_deff;sub_hpp;sub_hpf;sub_spd;sub_crate;quality;max_efficiency
"SPD";20;{"enchanted":false,"gvalue":3};"ATK%";7;{"enchanted":false,"gvalue":0};"HP%";18;{"enchanted":false,"gvalue":4};"HP flat";139;{"enchanted":false,"gvalue":0};"row_71";71;37139221530;0;0;"Inventory";"Inventory";false;83.17;"Guard";6;6;12;"ACC";48;"";0;0;"-";"-";"-";"-";7;"-";"-";18;139;20;"-";"Hero";83.17
"CDmg";11;{"enchanted":false,"gvalue":0};"DEF%";15;{"enchanted":false,"gvalue":7};"CRate";13;{"enchanted":false,"gvalue":0};"HP flat";472;{"enchanted":false,"gvalue":240};"row_72";72;25964315193;0;0;"Inventory";"Inventory";false;85.66;"Guard";6;6;15;"ATK%";63;"RES";6;0;"-";11;"-";"-";"-";15;"-";"-";472;"-";13;"Hero";85.66
"CRate";6;{"enchanted":false,"gvalue":0};"CDmg";18;{"enchanted":false,"gvalue":0};"ATK%";24;{"enchanted":false,"gvalue":6};"SPD";3;{"enchanted":true,"gvalue":0};"row_73";73;22662099231;0;0;"Inventory";"Inventory";false;89.8;"Swift";1;6;12;"ATK flat";118;"ACC";4;0;"-";18;"-";"-";24;"-";"-";"-";"-";3;6;"Legend";89.8
"ATK%";20;{"enchanted":false,"gvalue":6};"CRate";5;{"enchanted":false,"gvalue":0};"RES";23;{"enchanted":false,"gvalue":0};"SPD";13;{"enchanted":false,"gvalue":4};"row_74";74;23295536280;0;0;"Inventory";"Inventory";false;100.89;"Swift";1;6;12;"ATK flat";118;"ACC";6;0;23;"-";"-";"-";20;"-";"-";"-";"-";13;5;"Legend";100.89
"ATK%";21;{"enchanted":false,"gvalue":7};"HP%";24;{"enchanted":false,"gvalue":8};"CRate";11;{"enchanted":false,"gvalue":0};"SPD";9;{"enchanted":false,"gvalue":3};"row_75";75;25351801281;0;0;"Inventory";"Inventory";false;99.7;"Swift";1;6;12;"ATK flat";118;"";0;0;"-";"-";"-";"-";21;"-";"-";24;"-";9;11;"Hero";99.7
"SPD";10;{"enchanted":false,"gvalue":0};"HP%";20;{"enchanted":false,"gvalue":0};"CRate";4;{"enchanted":false,"gvalue":0};"";0;{};"row_76";76;38187528550;0;0;"Inventory";"Inventory";false;74.7;"Swift";1;6;9;"ATK flat";94;"RES";5;0;"-";"-";"-";"-";"-";"-";"-";20;"-";10;4;"Hero";81.85
"RES";5;{"enchanted":false,"gvalue":0};"HP%";28;{"enchanted":false,"gvalue":6};"CRate";12;{"enchanted":false,"gvalue":0};"CDmg";7;{"enchanted":false,"gvalue":0};"row_77";77;38427043270;0;0;"Inventory";"Inventory";false;91.07;"Swift";1;6;12;"ATK flat";118;"ACC";5;0;5;7;"-";"-";"-";"-";"-";28;"-";"-";12;"Hero";91.07
"ACC";8;{"enchanted":false,"gvalue":0};"ATK%";7;{"enchanted":false,"gvalue":0};"HP%";7;{"enchanted":false,"gvalue":0};"";0;{};"row_78";78;38599245574;0;0;"Inventory";"Inventory";false;62.5;"Swift";1;6;0;"ATK flat";22;"CDmg";7;0;"-";"-";"-";8;7;"-";"-";7;"-";"-";"-";"Hero";91.07
"HP%";6;{"enchanted":false,"gvalue":0};"SPD";17;{"enchanted":false,"gvalue":3};"HP flat";115;{"enchanted":false,"gvalue":0};"";0;{};"row_79";79;22579230083;0;0;"Inventory";"Inventory";false;61.59;"Swift";1;5;9;"ATK flat";78;"CRate";4;0;"-";"-";"-";"-";"-";"-";"-";6;115;17;"-";"Rare";68.73
"CDmg";6;{"enchanted":false,"gvalue":0};"HP flat";122;{"enchanted":false,"gvalue":0};"SPD";5;{"enchanted":false,"gvalue":0};"CRate";17;{"enchanted":false,"gvalue":0};"row_80";80;23637733025;0;0;"Inventory";"Inventory";false;68.07;"Swift";1;5;12;"ATK flat";99;"ACC";5;0;"-";6;"-";"-";"-";"-";"-";"-";122;5;17;"Legend";68.07
"ATK%";13;{"enchanted":false,"gvalue":5};"SPD";17;{"enchanted":false,"gvalue":3};"HP%";23;{"enchanted":false,"gvalue":7};"CRate";5;{"enchanted":true,"gvalue":0};"row_81";81;31934436586;0;0;"Inventory";"Inventory";false;101.19;"Swift";1;6;12;"ATK flat";118;"CDmg";7;0;"-";"-";"-";"-";13;"-";"-";23;"-";17;5;"Hero";101.19
"ACC";13;{"enchanted":false,"gvalue":0};"SPD";9;{"enchanted":false,"gvalue":0};"ATK%";5;{"enchanted":false,"gvalue":0};"RES";6;{"enchanted":false,"gvalue":0};"row_82";82;21462550365;0;0;"Inventory";"Inventory";false;75;"Swift";1;6;12;"ATK flat";118;"CDmg";7;0;6;"-";"-";13;5;"-";"-";"-";"-";9;"-";"Rare";75
"CDmg";7;{"enchanted":false,"gvalue":0};"SPD";15;{"enchanted":false,"gvalue":4};"HP%";25;{"enchanted":false,"gvalue":7};"ATK%";13;{"enchanted":false,"gvalue":6};"row_83";83;23959418743;0;0;"Inventory";"Inventory";false;94.64;"Swift";1;6;12;"ATK flat";118;"";0;0;"-";7;"-";"-";13;"-";"-";25;"-";15;"-";"Hero";94.64
"SPD";14;{"enchanted":false,"gvalue":0};"HP%";7;{"enchanted":false,"gvalue":0};"ACC";10;{"enchanted":false,"gvalue":0};"RES";4;{"enchanted":false,"gvalue":0};"row_84";84;21722585417;0;0;"Inventory";"Inventory";false;65.55;"Swift";1;5;12;"ATK flat";99;"";0;0;4;"-";"-";10;"-";"-";"-";7;"-";14;"-";"Hero";65.55
"DEF flat";34;{"enchanted":false,"gvalue":0};"ATK flat";48;{"enchanted":false,"gvalue":13};"ACC";5;{"enchanted":false,"gvalue":0};"SPD";18;{"enchanted":false,"gvalue":0};"row_85";85;31134215693;0;0;"Inventory";"Inventory";false;76.25;"Swift";2;6;15;"ATK%";63;"";0;0;"-";"-";48;5;"-";"-";34;"-";"-";18;"-";"Legend";76.25
"DEF%";13;{"enchanted":false,"gvalue":0};"RES";4;{"enchanted":false,"gvalue":0};"HP%";17;{"enchanted":false,"gvalue":0};"";0;{};"row_86";86;31934445920;0;0;"Inventory";"Inventory";false;66.07;"Swift";2;6;9;"SPD";25;"";0;0;4;"-";"-";"-";"-";13;"-";17;"-";"-";"-";"Hero";73.21
"ACC";20;{"enchanted":false,"gvalue":0};"HP%";7;{"enchanted":false,"gvalue":0};"HP flat";161;{"enchanted":false,"gvalue":0};"";0;{};"row_87";87;38007593089;0;0;"Inventory";"Inventory";false;66.71;"Swift";2;6;9;"SPD";25;"ATK%";6;0;"-";"-";"-";20;"-";"-";"-";7;161;"-";"-";"Rare";73.85
"HP%";6;{"enchanted":false,"gvalue":0};"DEF flat";31;{"enchanted":false,"gvalue":0};"RES";7;{"enchanted":false,"gvalue":0};"";0;{};"row_88";88;38505926725;0;0;"Inventory";"Inventory";false;52.86;"Swift";2;6;3;"SPD";13;"";0;0;7;"-";"-";"-";"-";"-";31;6;"-";"-";"-";"Hero";74.29
"ATK%";12;{"enchanted":false,"gvalue":0};"CDmg";7;{"enchanted":false,"gvalue":0};"DEF flat";24;{"enchanted":false,"gvalue":0};"";0;{};"row_89";89;38609015717;0;0;"Inventory";"Inventory";false;61.25;"Swift";2;6;6;"SPD";19;"ATK flat";19;0;"-";7;"-";"-";12;"-";24;"-";"-";"-";"-";"Hero";75.54
"CDmg";10;{"enchanted":false,"gvalue":0};"CRate";17;{"enchanted":false,"gvalue":0};"ATK%";19;{"enchanted":false,"gvalue":7};"ATK flat";45;{"enchanted":true,"gvalue":22};"row_90";90;31436005752;0;0;"Inventory";"Inventory";false;91.16;"Swift";2;6;15;"SPD";42;"";0;0;"-";10;45;"-";19;"-";"-";"-";"-";"-";17;"Legend";91.16
"DEF%";17;{"enchanted":false,"gvalue":0};"CDmg";3;{"enchanted":false,"gvalue":0};"ACC";6;{"enchanted":false,"gvalue":0};"ATK flat";8;{"enchanted":false,"gvalue":0};"row_91";91;21498813206;0;0;"Inventory";"Inventory";false;58.19;"Swift";2;5;15;"SPD";39;"";0;0;"-";3;8;6;"-";17;"-";"-";"-";"-";"-";"Hero";58.19
"ATK%";7;{"enchanted":false,"gvalue":0};"ATK flat";14;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"";0;{};"row_92";92;38625015442;0;0;"Inventory";"Inventory";false;57.86;"Swift";2;6;0;"SPD";7;"DEF%";7;0;"-";"-";14;8;7;"-";"-";"-";"-";"-";"-";"Hero";86.43
"SPD";16;{"enchanted":false,"gvalue":0};"CRate";10;{"enchanted":false,"gvalue":0};"RES";8;{"enchanted":false,"gvalue":0};"";0;{};"row_93";93;38505939671;0;0;"Inventory";"Inventory";false;73.81;"Swift";3;6;9;"DEF flat";94;"";0;0;8;"-";"-";"-";"-";"-";"-";"-";"-";16;10;"Hero";80.95
"CRate";9;{"enchanted":false,"gvalue":0};"CDmg";19;{"enchanted":false,"gvalue":0};"HP flat";263;{"enchanted":false,"gvalue":0};"";0;{};"row_94";94;38589259886;0;0;"Inventory";"Inventory";false;73.08;"Swift";3;6;9;"DEF flat";94;"SPD";4;0;"-";19;"-";"-";"-";"-";"-";"-";263;"-";9;"Hero";80.23
"HP%";5;{"enchanted":false,"gvalue":0};"SPD";17;{"enchanted":false,"gvalue":0};"";0;{};"";0;{};"row_95";95;38206926338;0;0;"Inventory";"Inventory";false;65.77;"Swift";3;6;6;"DEF flat";70;"ACC";6;0;"-";"-";"-";"-";"-";"-";"-";5;"-";17;"-";"Rare";80.06
"DEF%";7;{"enchanted":false,"gvalue":0};"ACC";6;{"enchanted":false,"gvalue":0};"SPD";15;{"enchanted":false,"gvalue":0};"RES";7;{"enchanted":false,"gvalue":0};"row_96";96;22000878802;0;0;"Inventory";"Inventory";false;70.54;"Swift";3;5;12;"DEF flat";99;"HP%";5;0;7;"-";"-";6;"-";7;"-";"-";"-";15;"-";"Hero";70.54
"CRate";11;{"enchanted":false,"gvalue":0};"RES";12;{"enchanted":false,"gvalue":0};"SPD";9;{"enchanted":false,"gvalue":0};"HP%";11;{"enchanted":false,"gvalue":0};"row_97";97;25102480125;0;0;"Inventory";"Inventory";false;80.06;"Swift";3;6;12;"DEF flat";118;"";0;0;12;"-";"-";"-";"-";"-";"-";11;"-";9;11;"Legend";80.06
"HP%";27;{"enchanted":false,"gvalue":6};"DEF%";7;{"enchanted":false,"gvalue":3};"ACC";9;{"enchanted":false,"gvalue":0};"RES";6;{"enchanted":false,"gvalue":0};"row_98";98;22566331854;0;0;"Inventory";"Inventory";false;74.11;"Swift";3;5;12;"DEF flat";99;"";0;0;6;"-";"-";9;"-";7;"-";27;"-";"-";"-";"Hero";74.11
"ACC";11;{"enchanted":false,"gvalue":0};"DEF%";12;{"enchanted":false,"gvalue":0};"SPD";9;{"enchanted":false,"gvalue":0};"";0;{};"row_99";99;22422073303;0;0;"Inventory";"Inventory";false;61.61;"Swift";3;5;9;"DEF flat";78;"";0;0;"-";"-";"-";11;"-";12;"-";"-";"-";9;"-";"Hero";68.75
"ACC";13;{"enchanted":false,"gvalue":0};"HP%";30;{"enchanted":false,"gvalue":5};"SPD";8;{"enchanted":true,"gvalue":3};"DEF flat";29;{"enchanted":false,"gvalue":18};"row_100";100;21883040303;0;0;"Inventory";"Inventory";false;88.81;"Swift";4;6;15;"CRate";58;"";0;0;"-";"-";"-";13;"-";"-";29;30;"-";8;"-";"Legend";88.81
"DEF%";15;{"enchanted":false,"gvalue":0};"CRate";4;{"enchanted":false,"gvalue":0};"HP flat";183;{"enchanted":false,"gvalue":0};"ACC";14;{"enchanted":false,"gvalue":0};"row_101";101;38170596376;0;0;"Inventory";"Inventory";false;68.11;"Swift";4;6;6;"CDmg";35;"";0;0;"-";"-";"-";14;"-";15;"-";"-";183;"-";4;"Legend";82.4
"SPD";12;{"enchanted":false,"gvalue":0};"RES";5;{"enchanted":false,"gvalue":0};"ACC";10;{"enchanted":false,"gvalue":0};"CDmg";3;{"enchanted":false,"gvalue":0};"row_102";102;21688458930;0;0;"Inventory";"Inventory";false;65.01;"Swift";4;5;12;"HP%";37;"ATK%";6;0;5;3;"-";10;"-";"-";"-";"-";"-";12;"-";"Hero";65.01
"HP%";21;{"enchanted":false,"gvalue":5};"SPD";15;{"enchanted":false,"gvalue":3};"ACC";4;{"enchanted":false,"gvalue":0};"ATK%";14;{"enchanted":true,"gvalue":6};"row_103";103;22649219578;0;0;"Inventory";"Inventory";false;93.75;"Swift";4;6;15;"CDmg";80;"DEF%";6;0;"-";"-";"-";4;14;"-";"-";21;"-";15;"-";"Rare";93.75
"DEF%";15;{"enchanted":false,"gvalue":0};"ATK flat";30;{"enchanted":false,"gvalue":0};"HP flat";225;{"enchanted":false,"gvalue":0};"CRate";5;{"enchanted":false,"gvalue":0};"row_104";104;21929028032;0;0;"Inventory";"Inventory";false;69.7;"Swift";4;6;12;"HP%";47;"ATK%";8;0;"-";"-";30;"-";"-";15;"-";"-";225;"-";5;"Rare";69.7
"SPD";12;{"enchanted":false,"gvalue":0};"ACC";4;{"enchanted":false,"gvalue":0};"DEF%";7;{"enchanted":false,"gvalue":0};"ATK%";6;{"enchanted":false,"gvalue":0};"row_105";105;21765489622;0;0;"Inventory";"Inventory";false;59.72;"Swift";4;5;12;"HP%";37;"HP flat";141;0;"-";"-";"-";4;6;7;"-";"-";"-";12;"-";"Rare";59.72
"ACC";10;{"enchanted":false,"gvalue":0};"HP%";13;{"enchanted":false,"gvalue":0};"RES";4;{"enchanted":false,"gvalue":0};"";0;{};"row_106";106;21883075799;0;0;"Inventory";"Inventory";false;59.82;"Swift";5;6;9;"HP flat";1440;"";0;0;4;"-";"-";10;"-";"-";"-";13;"-";"-";"-";"Rare";66.96
"CRate";15;{"enchanted":false,"gvalue":0};"ATK%";8;{"enchanted":false,"gvalue":0};"CDmg";10;{"enchanted":false,"gvalue":0};"HP%";8;{"enchanted":false,"gvalue":0};"row_107";107;22244885122;0;0;"Inventory";"Inventory";false;78.06;"Swift";5;6;12;"HP flat";1800;"";0;0;"-";10;"-";"-";8;"-";"-";8;"-";"-";15;"Hero";78.06
"CDmg";10;{"enchanted":false,"gvalue":0};"CRate";14;{"enchanted":false,"gvalue":0};"ACC";7;{"enchanted":false,"gvalue":0};"";0;{};"row_108";108;22660837832;0;0;"Inventory";"Inventory";false;75.09;"Swift";5;6;9;"HP flat";1440;"HP%";7;0;"-";10;"-";7;"-";"-";"-";"-";"-";"-";14;"Hero";82.23
"CRate";10;{"enchanted":false,"gvalue":0};"CDmg";11;{"enchanted":false,"gvalue":0};"ATK%";5;{"enchanted":false,"gvalue":0};"DEF flat";19;{"enchanted":false,"gvalue":0};"row_109";109;22662132570;0;0;"Inventory";"Inventory";false;66.7;"Swift";5;6;12;"HP flat";1800;"";0;0;"-";11;"-";"-";5;"-";19;"-";"-";"-";10;"Rare";66.7
"DEF%";17;{"enchanted":false,"gvalue":0};"SPD";11;{"enchanted":false,"gvalue":0};"ATK flat";16;{"enchanted":false,"gvalue":0};"ATK%";8;{"enchanted":false,"gvalue":0};"row_110";110;22791395095;0;0;"Inventory";"Inventory";false;79.09;"Swift";5;6;12;"HP flat";1800;"CDmg";5;0;"-";"-";16;"-";8;17;"-";"-";"-";11;"-";"Hero";79.09
"HP%";21;{"enchanted":false,"gvalue":6};"DEF%";17;{"enchanted":false,"gvalue":5};"CRate";11;{"enchanted":false,"gvalue":0};"DEF flat";30;{"enchanted":false,"gvalue":0};"row_111";111;24225251683;0;0;"Inventory";"Inventory";false;88.1;"Swift";5;6;12;"HP flat";1800;"";0;0;"-";"-";"-";"-";"-";17;30;21;"-";"-";11;"Legend";88.1
"SPD";16;{"enchanted":false,"gvalue":0};"CRate";4;{"enchanted":false,"gvalue":0};"";0;{};"";0;{};"row_112";112;38182031630;0;0;"Inventory";"Inventory";false;59.52;"Swift";5;6;6;"HP flat";1080;"";0;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";16;4;"Rare";73.81
"HP%";19;{"enchanted":false,"gvalue":6};"DEF%";26;{"enchanted":false,"gvalue":6};"SPD";9;{"enchanted":false,"gvalue":4};"ATK%";16;{"enchanted":true,"gvalue":6};"row_113";113;38187472766;0;0;"Inventory";"Inventory";false;100.89;"Swift";5;6;12;"HP flat";1800;"";0;0;"-";"-";"-";"-";16;26;"-";19;"-";9;"-";"Hero";100.89
"ACC";4;{"enchanted":false,"gvalue":0};"CDmg";12;{"enchanted":false,"gvalue":0};"SPD";14;{"enchanted":false,"gvalue":0};"DEF flat";11;{"enchanted":false,"gvalue":0};"row_114";114;24724167598;0;0;"Inventory";"Inventory";false;77.3;"Swift";5;6;12;"HP flat";1800;"DEF%";8;0;"-";12;"-";4;"-";"-";11;"-";"-";14;"-";"Hero";77.3
"RES";6;{"enchanted":false,"gvalue":0};"HP%";29;{"enchanted":false,"gvalue":7};"CRate";12;{"enchanted":false,"gvalue":0};"DEF%";16;{"enchanted":true,"gvalue":7};"row_115";115;38589468284;0;0;"Inventory";"Inventory";false;102.68;"Swift";5;6;12;"HP flat";1800;"ACC";8;0;6;"-";"-";"-";"-";16;"-";29;"-";"-";12;"Hero";102.68
"SPD";17;{"enchanted":false,"gvalue":2};"ATK%";11;{"enchanted":false,"gvalue":0};"ACC";7;{"enchanted":false,"gvalue":0};"DEF flat";11;{"enchanted":false,"gvalue":0};"row_116";116;21367984892;0;0;"Inventory";"Inventory";false;68.74;"Swift";5;5;12;"HP flat";1530;"";0;0;"-";"-";"-";7;11;"-";11;"-";"-";17;"-";"Hero";68.74
"HP%";5;{"enchanted":false,"gvalue":0};"SPD";18;{"enchanted":false,"gvalue":3};"DEF%";7;{"enchanted":false,"gvalue":0};"ACC";7;{"enchanted":false,"gvalue":0};"row_117";117;31151177402;0;0;"Inventory";"Inventory";false;74.11;"Swift";5;6;12;"HP flat";1800;"";0;0;"-";"-";"-";7;"-";7;"-";5;"-";18;"-";"Rare";74.11
"RES";4;{"enchanted":false,"gvalue":0};"CRate";17;{"enchanted":false,"gvalue":0};"ACC";5;{"enchanted":false,"gvalue":0};"CDmg";18;{"enchanted":false,"gvalue":0};"row_118";118;31070199917;0;0;"Inventory";"Inventory";false;86.82;"Swift";5;6;15;"HP flat";2448;"ATK%";5;0;4;18;"-";5;"-";"-";"-";"-";"-";"-";17;"Legend";86.82
"ACC";20;{"enchanted":false,"gvalue":0};"ATK flat";13;{"enchanted":false,"gvalue":0};"SPD";8;{"enchanted":false,"gvalue":0};"CDmg";4;{"enchanted":false,"gvalue":0};"row_119";119;21472820686;0;0;"Inventory";"Inventory";false;69.5;"Swift";5;6;12;"HP flat";1800;"";0;0;"-";4;13;20;"-";"-";"-";"-";"-";8;"-";"Hero";69.5
"CRate";12;{"enchanted":false,"gvalue":0};"HP%";14;{"enchanted":false,"gvalue":0};"DEF%";10;{"enchanted":false,"gvalue":0};"";0;{};"row_120";120;38609015718;0;0;"Inventory";"Inventory";false;75;"Swift";6;6;9;"ATK%";38;"RES";4;0;"-";"-";"-";"-";"-";10;"-";14;"-";"-";12;"Hero";82.14
"SPD";4;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"";0;{};"";0;{};"row_121";121;38622996760;0;0;"Inventory";"Inventory";false;52.08;"Swift";6;6;0;"DEF%";11;"ATK%";5;0;"-";"-";"-";8;"-";"-";"-";"-";"-";4;"-";"Rare";80.65
"ATK%";14;{"enchanted":false,"gvalue":0};"SPD";11;{"enchanted":false,"gvalue":0};"DEF flat";13;{"enchanted":false,"gvalue":0};"";0;{};"row_122";122;25116275756;0;0;"Inventory";"Inventory";false;63.63;"Swift";6;6;9;"HP%";38;"";0;0;"-";"-";"-";"-";14;"-";13;"-";"-";11;"-";"Rare";70.77
"DEF%";19;{"enchanted":false,"gvalue":5};"SPD";14;{"enchanted":false,"gvalue":4};"CRate";11;{"enchanted":false,"gvalue":0};"HP%";17;{"enchanted":true,"gvalue":7};"row_123";123;38411823722;0;0;"Inventory";"Inventory";false;100.8;"Swift";6;6;12;"ATK%";47;"HP flat";334;0;"-";"-";"-";"-";"-";19;"-";17;"-";14;11;"Hero";100.8
"SPD";18;{"enchanted":false,"gvalue":0};"CRate";5;{"enchanted":false,"gvalue":0};"DEF flat";14;{"enchanted":false,"gvalue":0};"";0;{};"row_124";124;38611254368;0;0;"Inventory";"Inventory";false;70.06;"Swift";6;6;9;"HP%";38;"ATK%";5;0;"-";"-";"-";"-";"-";"-";14;"-";"-";18;5;"Hero";77.2
"SPD";8;{"enchanted":false,"gvalue":0};"DEF flat";15;{"enchanted":false,"gvalue":0};"ACC";18;{"enchanted":false,"gvalue":0};"CDmg";3;{"enchanted":false,"gvalue":0};"row_125";125;22091521584;0;0;"Inventory";"Inventory";false;61.85;"Swift";6;5;12;"DEF%";37;"ATK flat";9;0;"-";3;"-";18;"-";"-";15;"-";"-";8;"-";"Hero";61.85
"CRate";10;{"enchanted":false,"gvalue":0};"ACC";14;{"enchanted":false,"gvalue":0};"DEF flat";33;{"enchanted":false,"gvalue":0};"SPD";4;{"enchanted":false,"gvalue":0};"row_126";126;24925387928;0;0;"Inventory";"Inventory";false;75.88;"Swift";6;6;15;"ATK%";63;"CDmg";5;0;"-";"-";"-";14;"-";"-";33;"-";"-";4;10;"Hero";75.88
"ATK%";21;{"enchanted":false,"gvalue":7};"HP%";21;{"enchanted":false,"gvalue":6};"SPD";14;{"enchanted":false,"gvalue":4};"HP flat";710;{"enchanted":true,"gvalue":344};"row_127";127;38201466759;0;0;"Inventory";"Inventory";false;96.64;"Blade";1;6;12;"ATK flat";118;"";0;0;"-";"-";"-";"-";21;"-";"-";21;710;14;"-";"Hero";96.64
"HP%";18;{"enchanted":false,"gvalue":0};"CRate";12;{"enchanted":false,"gvalue":0};"SPD";6;{"enchanted":false,"gvalue":0};"";0;{};"row_128";128;38598743338;0;0;"Inventory";"Inventory";false;78.57;"Blade";1;6;9;"ATK flat";94;"ACC";6;0;"-";"-";"-";"-";"-";"-";"-";18;"-";6;12;"Hero";85.71
"CDmg";7;{"enchanted":false,"gvalue":0};"ATK%";5;{"enchanted":true,"gvalue":0};"CRate";19;{"enchanted":false,"gvalue":0};"HP%";7;{"enchanted":false,"gvalue":0};"row_129";129;38611145383;0;0;"Inventory";"Inventory";false;79.49;"Blade";1;6;12;"ATK flat";118;"HP flat";346;0;"-";7;"-";"-";5;"-";"-";7;"-";"-";19;"Hero";79.49
"CDmg";8;{"enchanted":false,"gvalue":0};"CRate";14;{"enchanted":false,"gvalue":0};"ATK%";17;{"enchanted":false,"gvalue":5};"HP flat";205;{"enchanted":false,"gvalue":0};"row_130";130;25226263846;0;0;"Inventory";"Inventory";false;83.03;"Blade";1;6;15;"ATK flat";160;"HP%";6;0;"-";8;"-";"-";17;"-";"-";"-";205;"-";14;"Legend";83.03
"HP%";15;{"enchanted":false,"gvalue":5};"CDmg";4;{"enchanted":false,"gvalue":0};"CRate";15;{"enchanted":false,"gvalue":0};"RES";5;{"enchanted":false,"gvalue":0};"row_131";131;31570006872;0;0;"Inventory";"Inventory";false;82.65;"Blade";1;6;15;"ATK flat";160;"SPD";6;0;5;4;"-";"-";"-";"-";"-";15;"-";"-";15;"Hero";82.65
"CRate";12;{"enchanted":false,"gvalue":0};"ATK%";14;{"enchanted":true,"gvalue":6};"ATK flat";48;{"enchanted":false,"gvalue":16};"CDmg";7;{"enchanted":false,"gvalue":0};"row_132";132;21566186806;0;0;"Inventory";"Inventory";false;85.36;"Blade";2;6;15;"SPD";42;"DEF%";8;0;"-";7;48;"-";14;"-";"-";"-";"-";"-";12;"Hero";85.36
"ACC";13;{"enchanted":false,"gvalue":0};"SPD";9;{"enchanted":false,"gvalue":0};"CDmg";13;{"enchanted":false,"gvalue":0};"DEF%";13;{"enchanted":false,"gvalue":0};"row_133";133;23886526209;0;0;"Inventory";"Inventory";false;87.37;"Blade";2;6;15;"ATK%";63;"HP%";5;0;"-";13;"-";13;"-";13;"-";"-";"-";9;"-";"Legend";87.37
"HP%";21;{"enchanted":false,"gvalue":0};"ATK flat";20;{"enchanted":false,"gvalue":0};"CDmg";4;{"enchanted":false,"gvalue":0};"ACC";7;{"enchanted":false,"gvalue":0};"row_134";134;31125910553;0;0;"Inventory";"Inventory";false;73.72;"Blade";2;6;15;"SPD";42;"RES";6;0;"-";4;20;7;"-";"-";"-";21;"-";"-";"-";"Rare";73.72
"SPD";11;{"enchanted":false,"gvalue":0};"RES";5;{"enchanted":false,"gvalue":0};"DEF%";22;{"enchanted":false,"gvalue":0};"HP flat";159;{"enchanted":false,"gvalue":0};"row_135";135;21358182525;0;0;"Inventory";"Inventory";false;81.57;"Blade";3;6;12;"DEF flat";118;"CDmg";7;0;5;"-";"-";"-";"-";22;"-";"-";159;11;"-";"Hero";81.57
"RES";13;{"enchanted":false,"gvalue":0};"DEF%";8;{"enchanted":false,"gvalue":0};"SPD";15;{"enchanted":false,"gvalue":0};"";0;{};"row_136";136;22775879673;0;0;"Inventory";"Inventory";false;72.32;"Blade";3;6;9;"DEF flat";94;"";0;0;13;"-";"-";"-";"-";8;"-";"-";"-";15;"-";"Hero";79.46
"SPD";12;{"enchanted":false,"gvalue":0};"ACC";20;{"enchanted":false,"gvalue":0};"DEF%";7;{"enchanted":false,"gvalue":0};"";0;{};"row_137";137;38007849184;0;0;"Inventory";"Inventory";false;74.11;"Blade";3;6;9;"DEF flat";94;"";0;0;"-";"-";"-";20;"-";7;"-";"-";"-";12;"-";"Hero";81.25
"HP%";27;{"enchanted":false,"gvalue":7};"DEF%";15;{"enchanted":true,"gvalue":6};"RES";8;{"enchanted":false,"gvalue":0};"ACC";18;{"enchanted":false,"gvalue":0};"row_138";138;38029320083;0;0;"Inventory";"Inventory";false;100.51;"Blade";3;6;12;"DEF flat";118;"CDmg";4;0;8;"-";"-";18;"-";15;"-";27;"-";"-";"-";"Legend";100.51
"HP%";16;{"enchanted":true,"gvalue":7};"SPD";21;{"enchanted":false,"gvalue":4};"DEF%";28;{"enchanted":false,"gvalue":5};"RES";7;{"enchanted":false,"gvalue":0};"row_139";139;38592422050;0;0;"Inventory";"Inventory";false;109.38;"Blade";3;6;12;"DEF flat";118;"HP flat";329;0;7;"-";"-";"-";"-";28;"-";16;"-";21;"-";"Legend";109.38
"DEF%";17;{"enchanted":false,"gvalue":4};"RES";5;{"enchanted":false,"gvalue":0};"HP%";28;{"enchanted":false,"gvalue":7};"SPD";8;{"enchanted":false,"gvalue":4};"row_140";140;38603411664;0;0;"Inventory";"Inventory";false;94.35;"Blade";3;6;12;"DEF flat";118;"ACC";5;0;5;"-";"-";"-";"-";17;"-";28;"-";8;"-";"Hero";94.35
"CRate";6;{"enchanted":false,"gvalue":0};"CDmg";16;{"enchanted":false,"gvalue":0};"SPD";7;{"enchanted":false,"gvalue":3};"HP%";15;{"enchanted":false,"gvalue":7};"row_141";141;22403220450;0;0;"Inventory";"Inventory";false;80.91;"Blade";3;6;12;"DEF flat";118;"";0;0;"-";16;"-";"-";"-";"-";"-";15;"-";7;6;"Rare";80.91
"HP%";16;{"enchanted":false,"gvalue":3};"SPD";8;{"enchanted":false,"gvalue":0};"ATK flat";13;{"enchanted":false,"gvalue":0};"CRate";6;{"enchanted":false,"gvalue":0};"row_142";142;21483618591;0;0;"Inventory";"Inventory";false;68.99;"Blade";4;6;12;"DEF%";47;"";0;0;"-";"-";13;"-";"-";"-";"-";16;"-";8;6;"Rare";68.99
